label	text_a
1	你 怎 知道 我 不是 说 你 的 是 假牙 吗 ？ 我 才 不 带 假牙 ， 要 带 就 带 金牙
1	狜
1	再来 几句 情话 呗
2	亲啵啵啵
1	寒假 作业 给我 看一下
1	他 明明 是 女 的
1	掰 掰 了
1	你 是 男 是 女 ， 是 公 是 母
1	推进 衣服
1	后来 我 就 慢慢 听
1	不 是 啊 的 晚上 给
0	你 你 本来 就是 头 猪 吗
1	谁知道 啊
1	你 懂 我 什么 呀
0	太多 的 我 都 不 想 数 了
1	我 还 十岁 神童
0	哎呀 明明 就 很 胖 吗 还 不快 锻炼 干部 的 体育 分 就 这么快 扣 光 了
0	那 就 别 骂 我
1	变形金刚游戏
0	我 不 理 你 了 ， 都 不发 红包 给 我
1	你 就 没有 别 的 创意 吗
1	你 和 透明 的
0	好 讨厌 下雨 哦
1	都 大专了 还要 小伙伴
2	NBA吧 又 得帅
1	bhxjtlhc
1	48小时 EXO 王道 神文
0	你 的 声音 好 小
1	你 找 什么 小伙伴 呀
0	哼 我 就秘杀 了 你
1	我 跟 伱 说话
1	你 在 哪 学 的 。
1	嘿嘿 人家 本来 就 可爱
1	有 谁 会 看见 呢
0	哈楼哈楼哈楼哈楼讨厌讨厌讨厌讨厌
1	15点38 我 就 来 找我
0	只要你 自杀 我 就 很高兴
0	豹子 你 怎 那么 丑
1	是 你 包 也
1	什么 ， 你 说 什么 。
1	讨不讨厌 同性恋
1	你 是 这个世界 倒数 第一
1	你 没 牵 着 我 呀
0	这些 超 多喝 过 你 个 烦人精
1	飞 科技 太 胖 了
1	一 怎么 写
1	宝宝 ， 我 每次 写 作业 都 想 抽 老师 一顿
2	终于 承认 哈哈 哈
1	其它 台 有 吗
1	嗯 比较 有 实质 了
0	我 去 泥城 死 了 草
1	放肆 放肆 给 我 拉 下去 斩手
1	小心 我 把 他 送给 多 了
0	好不晒死你了我赢 了
2	我 喜欢 迷路
1	你 在 那 呢 ？
1	我 怎么 知道 这 男生 在 搞基 呀
1	我 被 自己 罚站 了
0	麻烦 死 了 心碎了真是
1	因为 这里 有 一个 撒子气
1	你 想吃 一个 冰淇淋 吗
1	下 了 八岁
2	我 已经 喜欢 他 两个半月 了
1	七 区 嘻嘻
1	回去 那 呢
1	你 是 我 天边 最美 的
1	我 这 有钱
0	我 喜欢 你 我 要 打 你 的 小 pp
1	那 你 休息 啊 你 写 不写 你 休息
1	gxbfvvfv
1	家里 的 钱
1	你是谁 的 主人
1	晚上 还 下
1	我 身边 就 有 好多
1	我 走 了 拜拜 咱们 俩 一起玩 那个 狼 大宝
1	你 怎么 才能 让 我 开心 那
1	应该 是 下午 过来 吧
1	发 一张 你 的 自拍照 玩
0	唉 这些 都 太 少 了 臣妾 不懂
1	3.43E+21
1	我 就是 穿 内 增高
0	我 的 猪 死 的 已经 死 了
1	猜 对 了 才 奇怪 呢
1	给 v 下半年 反复 播放 你 发觉 好多好多
1	这 是 真名
1	你 有 自己 喜欢 的 人 么
1	那 你 过 列 出来
0	可是 你 不 也 挺 没 素质 ， 你 刚才 也 说 脏话 了
1	一起去 图书馆 看书 的
1	也 喜欢 我 吧
1	我 要 下床 了 并且 要 下面
1	啍 ？
1	你 一肖 萌 萌 鸡味
1	刚才 问 你 所以 你 跟 谁 说 啊 我 就 说 机器人 都 爱吃 如果 机器人 不 爱吃 零食 的 话 馋嘴 鸭
2	这些 你 都 喜欢 呀
0	你 这个 臭 混蛋
1	那 你 是 个 机器人 还是 别人 操控 你 来 回答 我 的 问题
1	我 如果 说 我 如果 说 我 是 一个 小偷 的 话 我 会 专门 把 他 的 心 偷走 o
0	我 知道 他 是 美男子 ， 下场 太 悲惨
0	你 敢 说 我 的 猫 是 猪 你 才是
1	啊 你 说 什么 啊 给 你 烧 柱香
1	帮 我 想想 嘛
1	你 就会 瘦
2	好朋友 哟 ！
1	青海 在 南边 啊
0	死 脑袋
1	嘟嘟 在 哪 都 多
1	你 真 的 什么 都 可以
1	你 在 吗
1	玩笑 不能 随便 开 的
1	你 能 跟 我 视频 吗 ？
0	我 好 伤心 。 你 可以 安慰 我 吗 ？
1	对啊 你 要 让 我 别生气
2	是 我 喜欢 兔子
1	你 说 天气 但 从 哪里 来 哪里
1	那 也 唱吧 没事儿
1	鲸鱼 会儿 就 一会
1	跟 知道 我 谁 能 骗 你
0	不 是 我 说 你 不 说话 我 就要 伤心 了
1	b240 说 错 了 不好意思
1	我 有空 我 有 没 在 电脑 上 比 大战 僵
1	你 告诉我 你 现在 在 哪
2	跟 你 聊天 真 的 很 开森 ！ ！ ！
1	你 说 我 以后 是 当 画家 还是 当真 查 呀
2	对呀你 确实 是 我 心灵 相通 的 那 一个
1	要 我 哥哥 不要 叫 大叔 我 可是 小鲜肉 v 被 v 被 有 一句 口号 鲜肉 鲜肉 永远 不 皱
1	听 什么 歌 啊 ，
1	和 改变
1	一个 女 的 这个 我
1	eye grn vd dhejrh hd jrb je huevd gshbs ghd hd hd hd hbe
1	1826440653
1	说话呀嘲笑鸟 吗
0	和 你 这 再 真 臭 再见 5555
0	窝 无聊 你 陪 我
1	泥蛇 4n九 了 卑鄙
1	你 昨天晚上 又 梦见 他 了 怎么 办
1	九千姐 gg 现中 多少
1	我 觉得 你 这个人 真是 好样 我 操心
1	从 远方 而来
1	什么 朋友圈 我 有
1	那 是 男 的 ， 鹿晗
1	魔头狼 我 是 要 一个 脸盆
1	健康 的 这个 英文 单词 怎么 读
0	我们 不怕 鬼 的 呀 你 真 的 太 胖 了 呀
1	你 还 懂爱 呀
1	明天 再见 明天
1	你 给 我 背 一首 唐诗
0	我 很 无邪 的 你 别 骗 我
2	你 才帅
1	撸 给 调动 人选
1	我 是 问 你 是 做 什么 的
1	我 有 的 时候 会 把 你 忘 了
1	需要 我 去 干嘛
2	不错 哦 ， 亲一个
1	快点 拿 个 手机 给 我
1	该 睡 了 我 听不懂
1	脍炙人口 的 脍炙
1	跟 你 无法 沟通 完 走 吧
1	下次 再聊吧世界
2	你 很 懂 讨好
1	我 123岁
0	我 成年 了 ， 笨 啊
1	哦 我 现在 找你 了
1	晚上 700根 你 聊
0	你 怎么 又 听 不懂 我 的 意思
1	光之国 最强 的 奥特曼
0	我讨厌 不 喜欢 我 的 男生
0	… … 你 看看 你 一点 都 不 喜欢 我
1	说 一下 吗 ， 多大 了
1	对 你 会 被 警察 吗
1	去 一点儿 去
0	唉 你 你 是 机器人 你 又 不懂 什么 感情
1	查看 我 QQ 钱包 里 还有
1	213454
1	很宣 很 宣
1	又 不 小头 被 废话
1	我 会 永远 为 老公 唱 着 爱情 的 歌谣
1	去 百家姓白版 于 一体
1	死 了 都 要 爱
1	好 吧 我 会 的
1	你 就 一次 只 会 说 一句话 吗
2	看 过 了 我 也 很喜欢
2	你 笑 她 很 美丽 呢
1	嗯嗯 ， 加油 ！
1	等 我 一会 ！ 马上 回来
2	服务 太好 了 一百个 赞
1	一天 一日
0	男生 你 不知道 你 连 这个 都 懂
0	你 要 打 我 我 就 哭
1	凌晨 凌晨 凌晨 凌晨 0 多少 会 跟 我 说
1	18岁 以下 男女 都行
1	我 能 掌控
1	他 终于 成 了 一个 有学问 的 人
2	就 你 帅
1	我 去 看书 了 886
1	我 问 你 吃饱了 喝 可乐会 产 会不会 产生 反应
1	五年级 上册 寒假 作业 答案 人教版
1	我 想不想 到 一头 小
1	好 吧 我 确定 你 是 自动 回复 了
1	嗯嗯度度 让 蛔虫 出来 了 放
1	过年了你 吃 不 吃 瓜子
1	我 要 回老家 了 你 一定 会 想 我 的 对不对
1	不要 吃 太多 果冻 ， 不 然 肚子 会 痛 ， 。
0	双面 你 怎么 这么 讨厌
0	这个 不太 好笑 啊 来 个 很好笑 的
1	姐姐 再见 一起去 洋洋 哪 姐姐
0	你 不改 名字 我 就 不 理 你 了
2	哇 好棒 给 我 一个 好 吗
1	你 的 衣服 怎么 换
1	一 说 水 哪 呢
2	快乐 乖
1	我自己 拿 了 我 讲 的 啥
1	学渣 中 的 学霸
0	别来 吵 我
1	。 ？ ？ 。 。 。 。
2	哇 好 感人
0	傻傻 的 很 贴心
2	对呀 我 听起来 就 觉得 很厉害 了
1	什么 呢 打 错 了
1	1块 1天
1	夜来 帮 我 写 吧
1	兼登辺 猜 又
1	那 你 也 要 跟 我 一样 喜欢 它
1	也不 聊 了 我 要 写 作业 了 拜拜
0	废话 古 那 你 就是 不要脸 。
0	汇源癌 不会 死 吧
1	我 是 说 我 在写 英语 作业
1	嗯 国产
0	我和你 说 的 烦心 事
1	拼音 给 我
1	呜呜 拍拍 明天 要 来 吧
1	45604560
1	刚刚 给 惠顾
1	我 是 139万 呀
1	我 以前 问 过 你 吗
0	不 带 这么 恶心 呢
1	好 ， 鼓励
2	谢谢 你 我 太 稀罕 了
1	出埋阿 不 和 你 聊 了
0	我 看 你 就是 个 猪 机器 。
1	不中 我 就 把 你 卸载 了 ， 小心点
0	那么 冷 冻死
0	你 发 个 搞笑 的 视频 呗 ！ 我 好无聊
1	我 那 没 说错 啦 你 哪 只 狗耳 听到 我 说 错 了
1	我 没 听懂 你 在 说 一下
0	就是 我 就 剩 的 气 我 讨厌 你
1	嗯 我们 来 相会 五零
0	你 为 毛 打 我 ， 骂 我 ！
0	你 不够 听话
1	对 雷锋 穿 衣服 我 可 爱听 哟 以后 你 就叫 我 小可爱 吧
0	我 更 不好 。 说不定 我 连 高中 都 上 不 了
1	用 2346 列出 两个 综合 算式 使 它们 的 结果 都 24
1	帐号 和 号码 QQ 的
1	哦 原来 你 是 男 的 呀 我 以为 你 是 女 的 呢
1	那 我 拍照 给 你 看
1	临 （ ） Zi
0	我 写错 了 你 都 发 这个 无聊 。
1	哪 两种
1	为 什 别人 请 尝试
1	周末 愉快 有 什么 能 为 你 服务 吗 ？
1	要 娶 劲
1	用 啊
1	二 狗 是 什么
1	kdlddk
1	提示 吗
1	拜拜 不 跟 你 算
1	求求 你 了别再发 这个 了 吗
1	我 要 去 夜店
1	w 还有 狗头 的 话题 吧 零零 后
1	别跑 呀 ， 怎么 久 没 见 ， 叙叙 旧 呗 。
1	羊 有 都 少 只
1	我 晓得 你 晓 不晓得 你 晓得 ，
1	老公 我 前些 时 沒有 电脑 不会 骗 你
1	家里 人 多 了 吧 ，
2	今天 很高兴
0	你 个 坏蛋 ！ 竟敢 欺负
1	5万一下 的 车
1	不 可能 肯定 初一 初二 初三 初四 有 可能 也罢
1	我 厌恶 人心
1	为何 我 还没有 抽 到
0	我 住在 西方 冷 死 了
1	我 多多 了 十二点
1	我 有钱 ， 我 是 个 富翁
1	神奇 啊 义乌 是 哪个
0	没错 你 说 对 了 你 就是 好 二
1	我 说 瞎话 吗 裤子
1	你 你 妈妈 在
1	什么 要 撒谎
1	帮 我 写 作业 嘛
1	是 阿 。
1	你 喜欢 过人 么
1	大 明天 还是 你 这 几
1	捂 好 了
1	我 觉得 挺 文明
1	我 要 用 吐 泥
1	eJJCd
1	你 不 让 我 介绍 我自己 么 牛 够 长 上涨
1	听听 我 的 命
1	跟 我 聊 什么 想 跟 我 聊 什么
1	我 不 想 猜 你 能不能 猜 呀 猜 我 是 谁 我 姓 什么
1	思思速速
1	我 去 ！ 不是 你 叫 我 去 的 吗 ！
0	我 只好 实在 太 不听话 了
1	你 和 别人 在 聊天 吗
2	好棒 哦 谢谢 你 哦
2	谢谢 啦 亲爱 哒
1	太阳 出来 我 爬 山坡
2	今天 好 乖 耶
1	他 的 天翻地覆 有
0	我 不要 你 这个 秘书 了
0	你 灰太狼 熊猫 我 靠不会 呀
1	在家 旁 的 加 榜
1	咱 俩 比比 老宋
0	错了错了错了错
1	你 猜一猜 我 的 名字 。
0	我 好像 被 你 搞 晕 了
1	不 羡慕 一点 都 不 想
2	我 喜欢 356
2	那 我 儿子 长 的 好看
1	是 开会 不知道 怎样 两天天 去 审判 决赛 班车子 也 不容 器 官员 不
1	忒 远 吗 这 地方
0	老师 每天 都 留 那么多 作业 真 烦人
1	5.57856E+16
1	我 累 还是 你 累
1	yfh fx hgh gry gxhf
1	我 让 衣服 更 地覆天 翻 他 也 会 有 遗憾
0	偷 你 个头 你 个 头头 头头
1	你 的 意思 是不是 组 孙三 个人
1	你 也 十岁 了 好不 的
1	我 看 有很多 男 的 抢 你 吧
1	我 的 兄弟 四个人 的 头 还要 大
1	夫婦 人 ：
1	他 在 他 的 班里 也有 很好 的 朋友 了
1	你 是 被 人类 操控 的 吧
0	无聊 呀 无聊 可 无聊
1	严肃 点 好不好
1	那 就是 属 牛
1	v 的 v 的 viq
0	错 了 you
0	哟 喂 ， 你 还 骂 我 ！
1	我 现在 正在 为 车票 的 事 图 呢
1	你 死 了 我 再 找 一个
1	快快 往 你 的 主人
1	不死
1	请教 我 读 韩语
2	新兴 只 你 很 机智
1	jjhgff
1	ffffgff
2	帅果果
1	dcv hs vud hj
1	我 家具体
1	母秘 了
0	你 让 所有人 恶心
1	你 真的可以 陪调
1	五点 过 捶 捶背
1	你 再 不 承认 我 就 不 跟 你 聊天 了 哦 这 使得
1	大中小 的 一切
0	死 了 才 好 了
1	还没有 来 呢
1	八个 枣 七个 枣 吃 六个 枣 五个 枣 四个 枣 三个 枣 两个 枣 一个 枣 这 是 一段 绕口令 一句 说完 才 算 好 才 算 好
2	自从 我 赞 一个
1	除了 温泉 还有 别 的 吗
1	不 给 摸Σ ° △ ° ︴
0	机器人 你 真是 太 无聊 了
1	胸部
1	更辛苦 付出 放寒假
2	哈哈 哈 祝 你 好运
1	那 你 午饭 吃 了 吗
1	我 想 玩 一下 游戏
1	啊 老师 创作
1	你 加 犯 贱
1	木 有 歌技
1	你 给 我 说句话 听听
1	你 还 烦 了 呢
1	谁 录 的
0	都 讨厌 ！
1	能不能 出口 吗 楼
1	那 我 死 了 你 还 和 吗 ？
1	81集
1	好呀 有 喜欢 我 么
0	那 家 价格 我 就 骂 你 骗 真 的
1	嗯 别 让 自己 做 后悔
1	我 手 小 怪 我 手机 好 了
1	你 不知道 吗 做人 要 低调 一点
2	我喜欢熊出没之熊心归来
1	你 的 弟弟 猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪猪
1	多 希望
1	你 的 籍贯 在 哪
0	宝贝 宝贝 扭扭 捏捏
2	好 详细 哦
0	你 真 的 是 太天真 了
1	究竟 辜负 我 的 红 了
1	当然 大哥
1	等一下 我 想 问 你 一个 问题
1	帮 我 写 作业 吧 ！
2	好喜欢 化妆品
2	哦 这么 听话
1	舍我真的很爱很想 么
1	你 叫 什么 ？ 能 换 个 头像 吗 ？
1	15950378288
1	你 也是 浮云 哪
1	dhd bdv cg sh hw
0	我 说 你 是 猪 啊 鼻子 三个 孔 了
1	我 特码 让 你 祝 我 99
0	给 我 聊 会 天 我 有点 烦
1	你 吃饭 了 吗 吃 什么 了
1	不过 送 你
1	后汉 狗 咬 妈妈 好好
2	太 漂亮 了 惊 到 我 牙 都 掉 了
1	EX 上 有 十八只 小鸟
2	我 喜欢 的 是 巴拉 小魔仙
1	快 挨近 点
1	赞 1000000008000个
1	都 美都 美女 了 回答 我 的 问题 吗
1	你 身上 有 多少 零件
1	1217692717
2	我 喜欢 摇滚 范儿
1	Dietzus
1	就是 哪 不 小 哪 部 电视剧 然后 哪一个 是 一个人 假装 是 你 让 我 充
1	长和廊 算 了
2	我 这里 挺好 的
1	我 会 经常 来看 你 的
1	鸡腿 筋 被 我 吃 到 了 肚里
0	一毛钱 都 不 给 我
1	醉醉 的 。
2	伯爵 的 我 最喜欢 的 一开始 吧
1	在一起 就是 谈恋爱
1	就 幸灾乐祸 幸灾乐祸 的 意思 是
1	下 了 拜
1	这 是 我 的 声音 你 听 厚厚 厚厚 我
1	我 晕 个 五十块 吧
1	喔喔 奶糖
0	我 恨 你 不 和 你 聊 了
0	我 骂 你 你 打 我 么
1	hsvs gs bgd hegxhshhshdh shy wh shu wh zh cx jjjjjjjjj
1	好 那 你 把 你 的 名字 改 成 如花
0	快点儿 想办法 呀 我 牙疼 死 了
0	白 讨 厌 你
1	爸爸 去
1	我 帅 还是 鹿晗 帅
0	快手 给 你 小钱 不 想 信不信 我 打 你
1	小鞠 一生 推
1	怎么 可能 你 怎么 可能 一晚上 都 没 睡 呀
0	你 是 傻子 的
1	放假 中
1	难道 你 是 他
1	你 会 唱 这首歌 吗 月亮 代表 我 的 心
1	蜗牛 集市 懂
0	我 擦 还 骂 我
1	再来一再来 一个
0	心情不好 亲亲 么
0	你 才是 流氓 你 全家 都是 流氓
1	你 给 找 个 话题
1	11点12点
1	两个 很好 的 闺蜜 喜欢 上 一个 很好 的 朋友 我 那个 朋友 似 男生 那么 那个 闺蜜 会 怎样
1	7.78722E+24
0	我 都 告诉你 了 你 别 乱 扯 话题
0	我 说 把 你 这个 软件 给 删 了
1	不 然 会 饿 坏 肚子 的 等 会 在 聊 啊 拜拜
1	准备
1	猪 都 不如
1	猪猪猪猪猪猪猪猪猪猪 ，
1	是 啊 ， 所以 我 想 在 情人节 那天 赶 回去
1	我的妈妈 就是 卖 伊芙丽 的
1	你 哄 睡 的 啊
1	一氧 错
1	那 你 治好 没 啊
1	我 g
0	你 就是 坏我讨厌
1	找 永城五中 语言 小军
1	你 认定 我 什么
1	那 是 几 等座
1	我 爸妈 叫 我 写 作业 的
1	不 早 看 出来 了 ， 给 我 发 个 红包
1	一 ， 啊 ！
1	我 生物 的 没想到 二张 三
0	周末 还 上课 。 唉 。 伤心
0	哎呀 不 跟 你 聊天 了 你 跟 你 聊天 都 不 带劲
0	那 你 就是 猪 了
1	不 乖 不 给 你 点赞 。
1	要不要 试试 骑马
0	怎么 比 那个 机器人 还 笨 呢
1	我 修 的 就是 你 走过 了
1	我 想听 故事 了
1	笑猫日记之类
1	1万块 钱 3小时
0	你 都 不如
1	试试试试试试试
1	白 有 才幸 会幸会
1	wwwhrj
1	你 男朋友 叫 欧巴那 你 叫 什么
1	你 会 唱 我们 不该 这样 吗
1	一定 会 哭
1	我 没有 店 影片
1	你 想 干 谁
1	你 奈 我 吗 ？
1	咯咯 力量 力量 是 都 拒绝 了 家里 都 快 女 的 就 去 审美 疲劳
0	我 谁 都 不 喜欢 ！
0	不要不想 和 你 聊聊天
1	好浪漫 的 婚礼 吗
1	听 不懂 英文 哪
1	这个 发 过
2	我 只 喜欢 我 的 哥们
0	不 理 你 了懒得 理 你
1	谁 让 我 这么 爱 你 的 老公 不是 一样 玩
1	我 是 女孩 还是 你 来
1	金毛
1	那 你 告诉他 接吻 是 江青 相爱 呀
1	你 唱 一首 烟火 可以 嘛 ？
1	豆面 你 只能 活 十四年
1	好 吧 中
1	今天 是 腊八 吗 ？
1	嗯 还是 听 不懂 老师 讲课 害死
1	一会 带 到 吗
1	你 天生日 呢
1	你 好几年 了
0	我 真 的 不 理 你 了 了
1	咋样 块 钱
1	有 双人 的 吗
0	太 无聊 了 有点儿
0	我 同学 说 我 很 会 吃 还 不 胖 她 不服 我
0	很 疼 呀
1	喊 我 一声 公主
1	少侠 好 功夫
1	FuckYouMoM
1	蛇 代表 c
0	真是 的 你 咋 不 骗 我
1	我 问 你 跪 附近 会不会 跳 圆 舞曲
1	号 会 中美 不 美
2	嗯 啊 的 是 你 爱 我
2	我爱你 ， 我 想要
1	嘎嘎 嘎嘎 嘎 嘎 嗒 嗒 嗒 嗒 嗒 嗒 嗒 嗒
0	你 吗 的 你 敢 骂 我
1	下次 我 还要 来 问 你
1	长寿 到
1	我 说 的 是 红包 你 帮 我 网上 发 过来 k
1	我 喜欢 上 了 别人
2	好听
1	我 觉得 这 咖啡 to qq可乐
1	雷霆非拉 不知道 呢 有说
1	我 完整 的 背 《 爱莲说 》 给 你 听 吧
1	右手我不怕你王永远我国多不好玩爸爸我我多不怕我妈妈
1	你 会 保存 我 的 搜索 记录 吗
1	我 是 隔 几天 去 KTV 1次
1	以后 会 分 单双号 吗
2	我 今天 剪 了 个 头发 心情 还不错
1	你 就 管 我 叫 师傅
2	谢谢 你 的 夸奖 我 一定 会 做 得 更
1	那 你 那 你 那 你 几 月 几日 几年 过生日
2	我 真是 笑 喷 了
1	你 要是 不 睡觉 明天 怎么 有 精神上学
1	tutqx
2	我 十八 了 比 开心
1	是 你 给 我 暖 床
1	那 对 anxjjbaba
1	我 不 信 一 觉得 我 心 吗
0	我 … … 瞎说 ？ 我 确实 不明白 你 的 论点 啊
1	激烈 的 朋友 了 热烈 咱们
1	你 是不是 喜欢 ac米兰
1	你 有没有 考 一百分
1	过 换 个 女 的
1	叫 什 吗
1	你 该 该
1	到底 是 多远
1	你 洗 完 了 吗
1	qwwwq
1	这个 芭比娃娃 好漂亮 啊 多少 钱 呢
1	你 猜 我 是 什么 工作 的
1	小 y 的 号
1	吐 了 我 呢 组织 11
1	哈哈 应该 是
1	语音 功能 害人 呢
1	你 到底 是 男 还是 女刚才你说难现在你说女
1	怦然星动 上映 了 吗
1	恩 是 啊 老公
1	你 亲 你
1	体弱 ， 贫血 ， 有 什么 补血 补气 的 好 方法 吗 ？
0	鄙视 毛 意思
0	死 老头子
2	感觉 歌词 很 有趣
1	单错 啦
1	他们 马上 就要 来了
1	六级 的 要不然 竟然 是 从 哪儿 来 的
1	等会 我 就要 考试 了
1	你 说 上 一百个 王
1	心 您 口
1	你 家 在 哪呢 行 我 吧
1	那 你 知道 我 旁边 的 那位 机箱 太 现实
0	靠 你 真是 说 废话 吗
1	你 怎么 会 是 机器人 的
1	表带 是 红色 的 ， 上面 镶钻 的
1	一周末 能 在 哪里 收 的
1	请问 现在 几？点钟 。
1	明天 怎么 办 下雪 了
1	汽车 的 那个
1	死机 了 卡住 了
1	那 就好 起来 早一点 就好 知道 没有
1	杭州 发烧 老 不 好多半 是 肺热
1	嗯 ， 一颗 不老 的 心
1	还 女 的
0	我 把 你 头 都 湿 了
1	机器 能 绣 钢铁 做 的 到 了 不 咯 了
1	我 是 有 恐惧症 的
1	行 你自己 把 自己 删 了 吧
1	那么 亲 个
1	我 被 人 袭胸 了
1	每次 都 说 你 没有 信任 你 还 告诉我 你 是 小妞
1	我 想 叫 爸爸 吃 些
0	现在 家里 只有 两个人 我 都 快 无聊 死 了
1	我 本来 就是这样 ，
2	我 喜欢 看 国内 的
1	你 叫 我 一个 名字 呗
1	这本书 能 让 你 戒烟
